DEPARTAMENTO_CIRCUNSCRICAO,SECCIONAL_CIRCUNSCRICAO,MUNICIPIO_CIRCUNSCRICAO,DP_CIRCUNSCRICAO ,HD,Nº DE VÍT HD,ID_DELEGACIA,MÊS ESTATISTICA,ANO ESTATISTICA,DATAHORA_REGISTRO_BO,NUM_BO,ANO_BO,MUNICIPIO_ELABORACAO,DP_ELABORACAO,SEC_ELABORACAO,DEP_ELABORACAO,DATA_FATO,HORA_FATO,DESC_TIPOLOCAL,LOGRADOURO,NUMERO_LOGRADOURO,LATITUDE,LONGITUDE,TIPO_PESSOA,SEXO_PESSOA,IDADE_PESSOA,DATA_NASCIMENTO_PESSOA,COR_PELE,PROFISSAO,NATUREZA_APURADA,DESDOBRAMENTO
DEINTER 2,SEC Jundiaí,Jundiaí,005 DP - Jundiai,1,1,70419,11,2022,11/9/2022,1141,2022,JUNDIAI,05º D.P. JUNDIAI,DEL.SEC.JUNDIAI,DEINTER 2 - CAMPINAS,11/8/2022,08:10:00 AM,Via pública,AVENIDA PRESBÍTERO MANOEL ANTÔNIO DIAS F,1480,-23.145719804,-47.009052449,Vítima,Feminino,34,3/2/1988,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Ribeirão Preto,Ribeirão Preto,003 DP - Ribeirão Preto,1,1,100919,11,2022,11/7/2022,10519,2022,RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,11/6/2022,07:40:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,34,3/25/1988,Preta,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC São Carlos,São Carlos,002 DP - São Carlos,1,1,100911,11,2022,11/4/2022,3397,2022,S.CARLOS,DEL.SEC.SÃO CARLOS PLANTÃO,DEL.SEC.SAO CARLOS,DEINTER 3 - RIBEIRAO PRETO,11/4/2022,04:30:00 PM,Via pública,Rua Antonio Luiz Zanquin,51,-22.0586227,-47.9155421,Vítima,Feminino,29,11/8/1992,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Lins,Lins,003 DP - Lins,1,1,60405,11,2022,11/25/2022,6585,2022,LINS,CPJ LINS,DEL.SEC.LINS,DEINTER 4 - BAURU,11/25/2022,11:36:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,26,3/28/1996,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Ourinhos,Santa Cruz do Rio Pardo,DM - Sta. Cruz do Rio Pardo,1,1,80505,11,2022,12/1/2022,3290,2022,S.CRUZ DO RIO PARDO,DEL.SEC.OURINHOS PLANTÃO,DEL.SEC.OURINHOS,DEINTER 4 - BAURU,11/30/2022,05:03:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,31,3/27/1991,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 6,SEC Santos,Bertioga,DM - Bertioga,1,1,40003,11,2022,11/30/2022,259,2022,SANTOS,3ªHOMICIDIOS-DEIC-DEINTER 6,DEIC - DEINTER 6,DEINTER 6 - SANTOS,11/29/2022,A TARDE,Area não ocupada,Alameda Iguaçu,3,-23.8781919,-46.1887589,Vítima,Feminino,45,6/18/1977,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Sorocaba,Sorocaba,009 DP - Sorocaba,1,1,120607,11,2022,11/17/2022,5346,2022,SOROCABA,PLANTÃO DE SOROCABA - Z. NORTE,DEL.SEC.SOROCABA,DEINTER 7 - SOROCABA,11/16/2022,07:50:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,33,11/1/1989,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Sorocaba,Sorocaba,009 DP - Sorocaba,,1,120607,11,2022,11/17/2022,5346,2022,SOROCABA,PLANTÃO DE SOROCABA - Z. NORTE,DEL.SEC.SOROCABA,DEINTER 7 - SOROCABA,11/16/2022,07:50:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,11,12/26/2010,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Sorocaba,Sorocaba,009 DP - Sorocaba,,1,120607,11,2022,11/17/2022,5346,2022,SOROCABA,PLANTÃO DE SOROCABA - Z. NORTE,DEL.SEC.SOROCABA,DEINTER 7 - SOROCABA,11/16/2022,07:50:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,13,12/19/2008,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 8,SEC Assis,Palmital,DM - Palmital,1,1,80116,11,2022,11/14/2022,1101,2022,PALMITAL,DEL.POL.PALMITAL,DEL.SEC.ASSIS,DEINTER 8 - PRESIDENTE PRUDENTE,11/13/2022,11:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,22,3/23/2000,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 8,SEC Presidente Venceslau,Euclides da Cunha Paulista,DM - Euclides da Cunha Pta.,1,1,90309,11,2022,11/6/2022,197,2022,EUCLIDES DA CUNHA PTA,DEL.POL.EUCLIDES DA CUNHA PTA,DEL.SEC.PRESIDENTE VENCESLAU,DEINTER 8 - PRESIDENTE PRUDENTE,11/6/2022,DE MADRUGADA,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,27,8/28/1995,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Limeira,Cordeirópolis,DM - Cordeirópolis,1,1,70806,11,2022,11/25/2022,1695,2022,CORDEIROPOLIS,DEL.POL.CORDEIRÓPOLIS,DEL.SEC.LIMEIRA,DEINTER 9 - PIRACICABA,11/25/2022,04:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,26,11/5/1996,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Piracicaba,Piracicaba,002 DP - Piracicaba,1,1,70538,11,2022,11/30/2022,1585,2022,PIRACICABA,DDM PIRACICABA,DEL.SEC.PIRACICABA,DEINTER 9 - PIRACICABA,11/29/2022,01:15:00 PM,Hospedagem,Avenida Independência,2805,-22.7368369,-47.6459986,Vítima,Feminino,33,2/26/1989,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Carapicuíba,Vargem Grande Paulista,DM - Vargem Grande Paulista,1,1,30403,11,2022,11/20/2022,5612,2022,COTIA,DEL.POL.COTIA,DEL.SEC.CARAPICUIBA,DEMACRO,11/19/2022,11:01:00 PM,Via pública,RUA SOLIMÕES,127,-23.6053961187134,-47.0047399014085,Vítima,Feminino,42,5/24/1980,Branca,OUTROS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Osasco,Osasco,002 DP - Osasco,1,1,30418,11,2022,11/5/2022,6061,2022,OSASCO,05º D.P. OSASCO,DEL.SEC.OSASCO,DEMACRO,11/5/2022,07:50:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,27,9/22/1995,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,1ª SEC,São Paulo,005 DP - Aclimação,1,1,10109,12,2022,12/14/2022,4166,2022,S.PAULO,01ª DDM CENTRO,DEL.SEC.1º CENTRO,DECAP,12/4/2022,01:30:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,22,1/16/2000,Parda,FAXINEIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,4ª SEC,São Paulo,074 DP - Jaraguá,1,1,20103,12,2022,12/19/2022,5109,2022,S.PAULO,04ª DDM NORTE,DEL.SEC.4º NORTE,DECAP,12/19/2022,01:50:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,25,11/25/1997,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,5ª SEC,São Paulo,042 DP - Parque São Lucas,1,1,10310,12,2022,12/21/2022,5916,2022,S.PAULO,56º D.P. VILA ALPINA,DEL.SEC.5º LESTE,DECAP,12/20/2022,09:59:00 PM,Via pública,Rua Costa Barros,1800,-23.5976726,-46.5603554,Vítima,Feminino,34,9/22/1988,Branca,AUXILIAR DE LIMPEZA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,6ª SEC,São Paulo,047 DP - Capão Redondo,1,1,10247,12,2022,12/5/2022,9142,2022,S.PAULO,47º D.P. CAPAO REDONDO,DEL.SEC.6º SANTO AMARO,DECAP,12/4/2022,10:17:00 PM,Via pública,RUA LUIS DE OLIVEIRA,160,-23.6773677576999,-46.7891703012,Vítima,Feminino,21,5/20/2001,Parda,ATENDENTE DE TELEMARKETING,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,7ª SEC,São Paulo,063 DP - Vila Jacuí,1,1,10326,12,2022,12/10/2022,7585,2022,S.PAULO,63º D.P. VILA JACUI,DEL.SEC.7º ITAQUERA,DECAP,12/9/2022,08:13:00 PM,Comércio e serviços,RUA DA PAZ,225,-23.4900684259999,-46.4562205569999,Vítima,Feminino,26,8/16/1996,Parda,CABELEIREIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,8ª SEC,São Paulo,055 DP - Parque São Rafael,1,1,20249,12,2022,12/11/2022,11014,2022,S.PAULO,49º D.P. SAO MATEUS,DEL.SEC.8º SAO MATEUS,DECAP,12/11/2022,06:50:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,26,4/28/1996,Preta,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,SEC Mogi-Guaçu,Mogi Mirim,003 DP - Mogi Mirim,1,1,70930,12,2022,12/7/2022,8073,2022,MOGI-GUACU,DEL.SEC.MOGI GUAÇU PLANTÃO,DEL.SEC.MOGI GUAÇU,DEINTER 2 - CAMPINAS,12/7/2022,04:53:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,49,10/6/1973,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Araraquara,Araraquara,003 DP - Araraquara,1,1,100908,12,2022,12/18/2022,8028,2022,ARARAQUARA,DEL.SEC.ARARAQUARA PLANTÃO,DEL.SEC.ARARAQUARA,DEINTER 3 - RIBEIRAO PRETO,12/18/2022,A NOITE,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,39,3/24/1983,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Bebedouro,Taiúva,DM - Taiuva,1,1,100213,12,2022,12/30/2022,1,2023,TAIUVA,DEL.POL.TAIUVA,DEL.SEC.BEBEDOURO,DEINTER 3 - RIBEIRAO PRETO,12/26/2022,04:55:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,42,7/7/1980,Branca,DESEMPREGADO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Sertãozinho,Monte Alto,DM - Monte Alto,1,1,100605,12,2022,12/13/2022,107,2022,MONTE ALTO,DDM MONTE ALTO,DEL.SEC.SERTÃOZINHO,DEINTER 3 - RIBEIRAO PRETO,12/13/2022,10:30:00 AM,Via pública,Rua Guido Matioli,1,-21.269589,-48.4769899,Vítima,Feminino,39,12/26/1982,Branca,BALCONISTA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 5,SEC Catanduva,Catanduva,004 DP - Catanduva,1,1,110708,12,2022,12/4/2022,7300,2022,CATANDUVA,DEL.SEC.CATANDUVA PLANTÃO,DEL.SEC.CATANDUVA,DEINTER 5 - SAO JOSE DO RIO PRETO,12/4/2022,11:05:00 AM,Via pública,RUA AMAPA,1075,-21.1370434409999,-48.98717986,Vítima,Feminino,46,6/19/1976,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 5,SEC Votuporanga,Riolândia,DM - Riolândia,1,1,110521,12,2022,12/15/2022,495,2022,RIOLANDIA,DEL.POL.RIOLANDIA,DEL.SEC.VOTUPORANGA,DEINTER 5 - SAO JOSE DO RIO PRETO,12/15/2022,11:30:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,54,1/2/1968,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Sorocaba,Sorocaba,008 DP - Sorocaba,1,1,120556,12,2022,12/30/2022,2,2023,SOROCABA,PLANTÃO-DEF MULH SOROCABA,DEL.SEC.SOROCABA,DEINTER 7 - SOROCABA,12/29/2022,11:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,57,7/18/1965,Branca,AUXILIAR DE LIMPEZA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Sorocaba,Sorocaba,011 DP - Sorocaba,1,1,120524,12,2022,12/1/2022,1674,2022,SOROCABA,DDM SOROCABA,DEL.SEC.SOROCABA,DEINTER 7 - SOROCABA,12/1/2022,DE MADRUGADA,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,41,8/5/1981,Branca,EMPREGADO DOMESTICO,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 8,SEC Presidente Prudente,Pirapozinho,DM - Pirapozinho,1,1,90210,12,2022,12/19/2022,1689,2022,PIRAPOZINHO,DEL.POL.PIRAPOZINHO,DEL.SEC.PRESIDENTE PRUDENTE,DEINTER 8 - PRESIDENTE PRUDENTE,12/19/2022,07:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,71,9/16/1951,Branca,APOSENTADO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Guarulhos,Guarulhos,004 DP - Guarulhos,1,1,30212,12,2022,12/9/2022,5983,2022,GUARULHOS,04º D.P. GUARULHOS,DEL.SEC.GUARULHOS,DEMACRO,12/9/2022,12:30:00 PM,Saúde,Rua São José do Paraíso,100,-23.4398855,-46.4095213,Vítima,Feminino,28,8/18/1994,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Guarulhos,Guarulhos,006 DP - Guarulhos,1,1,30216,12,2022,12/7/2022,828,2022,GUARULHOS,06º D.P. GUARULHOS,DEL.SEC.GUARULHOS,DEMACRO,12/7/2022,11:16:00 AM,Via pública,RUA FONTE BOA,8,-23.448946059565,-46.5070700752953,Vítima,Feminino,37,12/8/1984,Parda,OUTROS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Guarulhos,Guarulhos,009 DP - Guarulhos,1,1,30217,12,2022,12/28/2022,4172,2022,GUARULHOS,07º D.P. GUARULHOS,DEL.SEC.GUARULHOS,DEMACRO,12/28/2022,DE MADRUGADA,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,28,6/21/1994,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Mogi das Cruzes,Ferraz de Vasconcelos,001 DP - Ferraz de Vasconcelos,1,1,30302,12,2022,12/29/2022,3650,2022,FERRAZ DE VASCONCELOS,DEL.POL.FERRAZ DE VASCONCELOS,DEL.SEC.MOGI DAS CRUZES,DEMACRO,12/28/2022,09:17:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,2,9/1/2020,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Mogi das Cruzes,Ferraz de Vasconcelos,DM - Ferraz de Vasconcelos,1,1,10353,12,2022,12/25/2022,7010,2022,S.PAULO,53º D.P. PARQUE DO CARMO,DEL.SEC.MOGI DAS CRUZES,DEMACRO,12/12/2022,11:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,23,11/27/1999,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
