DEPARTAMENTO_CIRCUNSCRICAO,SECCIONAL_CIRCUNSCRICAO,MUNICIPIO_CIRCUNSCRICAO,DP_CIRCUNSCRICAO ,HD,Nº DE VÍT HD,ID_DELEGACIA,MÊS ESTATISTICA,ANO ESTATISTICA,DATAHORA_REGISTRO_BO,NUM_BO,ANO_BO,MUNICIPIO_ELABORACAO,DP_ELABORACAO,SEC_ELABORACAO,DEP_ELABORACAO,DATA_FATO,HORA_FATO,DESC_TIPOLOCAL,LOGRADOURO,NUMERO_LOGRADOURO,LATITUDE,LONGITUDE,TIPO_PESSOA,SEXO_PESSOA,IDADE_PESSOA,DATA_NASCIMENTO_PESSOA,COR_PELE,PROFISSAO,NATUREZA_APURADA,DESDOBRAMENTO
DECAP,4ª SEC,São Paulo,020 DP - Água Fria,,1,20120,12,2019,12/23/2019,9651,2019,S.PAULO,20º D.P. AGUA FRIA,DEL.SEC.4º NORTE,DECAP,12/23/2019,02:05:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,88,10/26/1931,Preta,PENSIONISTA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,4ª SEC,São Paulo,020 DP - Água Fria,,1,20120,12,2019,12/23/2019,9651,2019,S.PAULO,20º D.P. AGUA FRIA,DEL.SEC.4º NORTE,DECAP,12/23/2019,02:05:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,53,6/19/1966,Preta,AGENTE OPERACIONAL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,4ª SEC,São Paulo,020 DP - Água Fria,1,1,20120,12,2019,12/23/2019,9651,2019,S.PAULO,20º D.P. AGUA FRIA,DEL.SEC.4º NORTE,DECAP,12/23/2019,02:05:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,84,7/5/1935,Preta,MODELISTA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,8ª SEC,São Paulo,055 DP - Parque São Rafael,1,1,20249,12,2019,12/29/2019,10221,2019,S.PAULO,49º D.P. SAO MATEUS,DEL.SEC.8º SAO MATEUS,DECAP,12/29/2019,02:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,17,10/10/2002,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC Jacareí,Santa Branca,DM - Santa Branca,1,1,130515,12,2019,12/26/2019,3430,2019,JACAREI,DEL.SEC.JACAREI PLANTÃO,DEL.SEC.JACAREI,DEINTER 1 - SAO JOSE DOS CAMPOS,12/26/2019,07:46:00 PM,Comércio e serviços,RODOVIA MARIA THEODORO DO COUTO OLIVEIRA,7005,-23.3953626389999,-45.890231219,Vítima,Feminino,38,7/4/1981,Branca,SEM PROFISSAO DEFINIDA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,2ª Seccional Campinas,Campinas,011 DP - Campinas,1,1,70942,12,2019,12/13/2019,7272,2019,CAMPINAS,DEL.SEC.2ª CAMPINAS-PLANTÃO,DEL.SEC.2º CAMPINAS,DEINTER 2 - CAMPINAS,12/13/2019,05:19:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,30,5/18/1989,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,SEC Jundiaí,Várzea Paulista,DM - Várzea Pta.,1,1,70411,12,2019,12/24/2019,5173,2019,VARZEA PAULISTA,DEL.POL.VARZEA PAULISTA,DEL.SEC.JUNDIAI,DEINTER 2 - CAMPINAS,12/24/2019,02:12:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,23,4/4/1996,Branca,CABELEIREIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Araraquara,Américo Brasiliense,DM - Américo Brasiliense,1,1,100908,12,2019,12/25/2019,3900,2019,ARARAQUARA,DEL.SEC.ARARAQUARA PLANTÃO,DEL.SEC.ARARAQUARA,DEINTER 3 - RIBEIRAO PRETO,12/25/2019,03:38:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,18,11/16/2001,Branca,ESTUDANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Araraquara,Américo Brasiliense,DM - Américo Brasiliense,,1,100908,12,2019,12/26/2019,3900,2019,ARARAQUARA,DEL.SEC.ARARAQUARA PLANTÃO,DEL.SEC.ARARAQUARA,DEINTER 3 - RIBEIRAO PRETO,12/25/2019,03:38:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,34,4/23/1985,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Araraquara,Araraquara,001 DP - Araraquara,1,1,100908,12,2019,12/19/2019,3795,2019,ARARAQUARA,DEL.SEC.ARARAQUARA PLANTÃO,DEL.SEC.ARARAQUARA,DEINTER 3 - RIBEIRAO PRETO,12/18/2019,11:55:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,44,4/12/1975,Parda,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC São Carlos,Santa Rita do Passa Quatro,DM - Sta R. do Passa 4,1,1,100513,12,2019,12/26/2019,1539,2019,S.RITA PASSA QUATRO,DEL.POL.STA RITA PASSA QUATRO,DEL.SEC.SAO CARLOS,DEINTER 3 - RIBEIRAO PRETO,12/26/2019,05:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,71,7/3/1948,Branca,APOSENTADO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC São Joaquim da Barra,Morro Agudo,DM - Morro Agudo,1,1,100412,12,2019,12/7/2019,1621,2019,MORRO AGUDO,DEL.POL.MORRO AGUDO,DEL.SEC.S. JOAQUIM DA BARRA,DEINTER 3 - RIBEIRAO PRETO,12/7/2019,05:31:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,20,8/3/1999,Parda,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 5,SEC São José Rio Preto,Jaci,DM - Jaci,1,1,110413,12,2019,12/24/2019,3699,2019,MIRASSOL,DEL.POL.MIRASSOL,DEL.SEC.S.JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,12/24/2019,10:30:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,19,4/1/2000,Branca,ESTUDANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 6,SEC Itanhaém,Itanhaém,003 DP - Itanhaem,1,1,40403,12,2019,12/11/2019,1240,2019,ITANHAEM,03º D.P. ITANHAEM,DEL.SEC.ITANHAEM,DEINTER 6 - SANTOS,12/11/2019,06:45:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,43,2/20/1976,Branca,AUTONOMO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 6,SEC Santos,São Vicente,002 DP - São Vicente,1,1,40217,12,2019,12/20/2019,4433,2019,S.VICENTE,DEL.POL.S.VICENTE,DEL.SEC.PRAIA GRANDE,DEINTER 6 - SANTOS,12/19/2019,11:46:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,36,3/25/1983,Branca,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Avaré,Itaporanga,DM - Itaporanga,1,1,120116,12,2019,12/7/2019,529,2019,ITAPORANGA,DEL.POL.ITAPORANGA,DEL.SEC.AVARE,DEINTER 7 - SOROCABA,12/7/2019,08:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,51,7/20/1968,Branca,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Sorocaba,Votorantim,003 DP - Votorantim,1,1,120611,12,2019,12/26/2019,3675,2019,VOTORANTIM,DEL.POL.PLANTÃO VOTORANTIM,DEL.SEC.SOROCABA,DEINTER 7 - SOROCABA,12/26/2019,03:11:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,36,9/29/1983,Branca,DESEMPREGADO,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 8,SEC Presidente Prudente,Regente Feijó,DM - Regente Feijó,1,1,90216,12,2019,12/28/2019,1391,2019,REGENTE FEIJO,DEL.POL.REGENTE FEIJO,DEL.SEC.PRESIDENTE PRUDENTE,DEINTER 8 - PRESIDENTE PRUDENTE,12/28/2019,04:30:00 PM,Via pública,RUA jose gualdi,200,-22.2298491287148,-51.3020775508893,Vítima,Feminino,21,1/12/1998,Parda,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Casa Branca,Casa Branca,DM - Casa Branca,1,1,70200,12,2019,12/25/2019,830,2019,CASA BRANCA,DEL.SEC.CASA BRANCA,DEL.SEC.CASA BRANCA,DEINTER 9 - PIRACICABA,12/25/2019,04:30:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,29,10/17/1990,Preta,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Limeira,Leme,002 DP - Leme,1,1,70807,12,2019,12/24/2019,7743,2019,LEME,DEL.POL.LEME,DEL.SEC.LIMEIRA,DEINTER 9 - PIRACICABA,12/24/2019,10:40:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,68,9/25/1951,Branca,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Limeira,Limeira,002 DP - Limeira,1,1,70923,12,2019,12/31/2019,5112,2019,LIMEIRA,DEL.SEC.LIMEIRA PLANTÃO,DEL.SEC.LIMEIRA,DEINTER 9 - PIRACICABA,12/31/2019,05:09:00 PM,Via pública,ESTRADA LIM-264,0,-22.60437203,-47.424065532,Vítima,Feminino,28,5/2/1991,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Piracicaba,Piracicaba,006 DP - Piracicaba,1,1,70538,12,2019,12/9/2019,3015,2019,PIRACICABA,DDM PIRACICABA,DEL.SEC.PIRACICABA,DEINTER 9 - PIRACICABA,12/9/2019,08:40:00 AM,Comércio e serviços,AVENIDA DOIS CÓRREGOS,1798,-22.742032132,-47.593634589,Vítima,Feminino,33,12/2/1986,Branca,AUTONOMO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Mogi das Cruzes,Poá,DM - Poá,1,1,30308,12,2019,12/27/2019,4811,2019,POA,DEL.POL.POA,DEL.SEC.MOGI DAS CRUZES,DEMACRO,12/27/2019,10:00:00 AM,Estabelecimento de ensino,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,16,5/19/2003,Branca,ESTUDANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Osasco,Osasco,010 DP - Osasco,1,1,30440,12,2019,12/17/2019,5250,2019,OSASCO,10º D.P. OSASCO,DEL.SEC.OSASCO,DEMACRO,12/17/2019,10:50:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,27,11/2/1992,Parda,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC São Bernardo Campo,São Caetano do Sul,002 DP - S. Caetano do Sul,1,1,30112,12,2019,12/9/2019,4103,2019,S.CAETANO DO SUL,DEL.POL.S.CAETANO DO SUL,DEL.SEC.S.BERNARDO DO CAMPO,DEMACRO,12/9/2019,07:46:00 AM,Via pública,RUA CONSELHEIRO LAFAIETE,771,-23.6223463200926,-46.5503931564074,Vítima,Feminino,42,5/5/1977,Amarela,ANALISTA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
